key_value,hana_count,dremio_count,difference,match
293000013870,3,3,0,True
293000013871,4,4,0,True
293000013736,3,3,0,True
293000013873,3,3,0,True
293000013874,3,3,0,True
293000013875,3,3,0,True
293000013876,3,3,0,True
293000013877,3,3,0,True
293000013878,3,3,0,True
293000013879,3,3,0,True
293000013880,3,3,0,True
293000013881,3,3,0,True
293000013882,3,3,0,True
293000013883,3,3,0,True
293000013872,4,4,0,True
293000013836,3,3,0,True
293000013837,3,3,0,True
293000013838,3,3,0,True
293000013839,3,3,0,True
293000013840,3,3,0,True
293000013841,3,3,0,True
293000013842,3,3,0,True
293000013843,3,3,0,True
293000013844,3,3,0,True
293000013845,3,3,0,True
293000013846,3,3,0,True
293000013860,4,4,0,True
293000013848,3,3,0,True
293000013849,3,3,0,True
293000013850,3,3,0,True
293000013851,3,3,0,True
293000013852,3,3,0,True
293000013853,3,3,0,True
293000013854,3,3,0,True
293000013855,3,3,0,True
293000013856,3,3,0,True
293000013857,4,4,0,True
293000013858,3,3,0,True
293000013859,3,3,0,True
293000013847,3,3,0,True
293000013910,3,3,0,True
293000013911,3,3,0,True
293000013912,3,3,0,True
293000013913,3,3,0,True
293000013914,3,3,0,True
293000013915,3,3,0,True
293000013916,3,3,0,True
293000013917,3,3,0,True
293000013918,3,3,0,True
293000013919,3,3,0,True
293000013920,3,3,0,True
293000013884,3,3,0,True
293000013922,3,3,0,True
293000013923,3,3,0,True
293000013924,3,3,0,True
293000013925,4,4,0,True
293000013926,3,3,0,True
293000013927,3,3,0,True
293000013928,4,4,0,True
293000013929,3,3,0,True
293000013930,3,3,0,True
293000013931,3,3,0,True
293000013932,3,3,0,True
293000013933,3,3,0,True
293000013921,3,3,0,True
293000013885,3,3,0,True
293000013886,3,3,0,True
293000013887,3,3,0,True
293000013888,3,3,0,True
293000013889,3,3,0,True
293000013890,3,3,0,True
293000013891,3,3,0,True
293000013892,3,3,0,True
293000013893,3,3,0,True
293000013894,3,3,0,True
293000013895,3,3,0,True
293000013909,3,3,0,True
293000013897,3,3,0,True
293000013898,3,3,0,True
293000013899,4,4,0,True
293000013900,3,3,0,True
293000013901,3,3,0,True
293000013902,3,3,0,True
293000013903,3,3,0,True
293000013904,3,3,0,True
293000013905,3,3,0,True
293000013906,3,3,0,True
293000013907,3,3,0,True
293000013908,3,3,0,True
293000013896,3,3,0,True
293000013762,3,3,0,True
293000013763,3,3,0,True
293000013764,3,3,0,True
293000013765,3,3,0,True
293000013766,3,3,0,True
293000013767,3,3,0,True
293000013768,3,3,0,True
293000013769,3,3,0,True
293000013770,3,3,0,True
293000013771,3,3,0,True
293000013772,3,3,0,True
293000013835,3,3,0,True
293000013774,3,3,0,True
293000013775,3,3,0,True
293000013776,3,3,0,True
293000013777,3,3,0,True
293000013778,3,3,0,True
293000013779,3,3,0,True
293000013780,3,3,0,True
293000013781,3,3,0,True
293000013782,3,3,0,True
293000013783,3,3,0,True
293000013784,3,3,0,True
293000013773,3,3,0,True
293000013737,3,3,0,True
293000013738,3,3,0,True
293000013739,3,3,0,True
293000013740,3,3,0,True
293000013741,3,3,0,True
293000013742,4,4,0,True
293000013743,3,3,0,True
293000013744,3,3,0,True
293000013745,3,3,0,True
293000013746,3,3,0,True
293000013747,3,3,0,True
293000013761,4,4,0,True
293000013749,3,3,0,True
293000013750,3,3,0,True
293000013751,3,3,0,True
293000013752,3,3,0,True
293000013753,3,3,0,True
293000013754,3,3,0,True
293000013755,3,3,0,True
293000013756,4,4,0,True
293000013757,4,4,0,True
293000013758,3,3,0,True
293000013759,3,3,0,True
293000013760,4,4,0,True
293000013748,3,3,0,True
293000013811,3,3,0,True
293000013812,3,3,0,True
293000013813,3,3,0,True
293000013814,3,3,0,True
293000013815,3,3,0,True
293000013816,3,3,0,True
293000013817,3,3,0,True
293000013818,3,3,0,True
293000013819,3,3,0,True
293000013820,3,3,0,True
293000013821,3,3,0,True
293000013785,3,3,0,True
293000013823,3,3,0,True
293000013824,3,3,0,True
293000013825,3,3,0,True
293000013826,3,3,0,True
293000013827,3,3,0,True
293000013828,3,3,0,True
293000013829,3,3,0,True
293000013830,3,3,0,True
293000013831,3,3,0,True
293000013832,3,3,0,True
293000013833,3,3,0,True
293000013834,3,3,0,True
293000013822,3,3,0,True
293000013786,3,3,0,True
293000013787,3,3,0,True
293000013788,3,3,0,True
293000013789,3,3,0,True
293000013790,3,3,0,True
293000013791,3,3,0,True
293000013792,3,3,0,True
293000013793,3,3,0,True
293000013794,3,3,0,True
293000013795,3,3,0,True
293000013796,3,3,0,True
293000013810,3,3,0,True
293000013798,3,3,0,True
293000013799,3,3,0,True
293000013800,3,3,0,True
293000013801,3,3,0,True
293000013802,3,3,0,True
293000013803,3,3,0,True
293000013804,3,3,0,True
293000013805,3,3,0,True
293000013806,3,3,0,True
293000013807,3,3,0,True
293000013808,3,3,0,True
293000013809,3,3,0,True
293000013797,3,3,0,True
282000014755,3,3,0,True
282000014756,3,3,0,True
282000014757,3,3,0,True
282000014758,3,3,0,True
282000014759,3,3,0,True
282000014760,3,3,0,True
282000014761,3,3,0,True
282000014762,3,3,0,True
282000014763,3,3,0,True
282000014764,3,3,0,True
282000014765,3,3,0,True
286000016457,1,1,0,True
282000014767,3,3,0,True
282000014768,3,3,0,True
282000014769,3,3,0,True
282000014770,3,3,0,True
282000014771,3,3,0,True
282000014772,3,3,0,True
282000014773,3,3,0,True
282000014774,3,3,0,True
282000014775,3,3,0,True
282000014776,3,3,0,True
282000014777,3,3,0,True
282000014766,3,3,0,True
282000014730,3,3,0,True
282000014731,3,3,0,True
282000014732,3,3,0,True
282000014733,3,3,0,True
282000014734,3,3,0,True
282000014735,3,3,0,True
282000014736,3,3,0,True
282000014737,3,3,0,True
282000014738,3,3,0,True
282000014739,3,3,0,True
282000014740,3,3,0,True
282000014754,3,3,0,True
282000014742,3,3,0,True
282000014743,3,3,0,True
282000014744,3,3,0,True
282000014745,3,3,0,True
282000014746,3,3,0,True
282000014747,3,3,0,True
282000014748,3,3,0,True
282000014749,3,3,0,True
282000014750,3,3,0,True
282000014751,3,3,0,True
282000014752,3,3,0,True
282000014753,3,3,0,True
282000014741,3,3,0,True
282000014804,4,4,0,True
282000014805,4,4,0,True
282000014806,3,3,0,True
282000014807,3,3,0,True
282000014808,3,3,0,True
282000014809,3,3,0,True
282000014810,3,3,0,True
282000014811,3,3,0,True
282000014812,3,3,0,True
282000014813,3,3,0,True
282000014814,3,3,0,True
282000014778,3,3,0,True
282000014816,3,3,0,True
282000014817,3,3,0,True
282000014818,3,3,0,True
282000014819,3,3,0,True
282000014820,3,3,0,True
282000014821,3,3,0,True
282000014822,3,3,0,True
282000014823,3,3,0,True
282000014824,3,3,0,True
282000014825,3,3,0,True
282000014826,3,3,0,True
282000014827,3,3,0,True
282000014815,3,3,0,True
282000014779,3,3,0,True
282000014780,3,3,0,True
282000014781,3,3,0,True
282000014782,3,3,0,True
282000014783,3,3,0,True
282000014784,3,3,0,True
282000014785,3,3,0,True
282000014786,4,4,0,True
282000014787,3,3,0,True
282000014788,3,3,0,True
282000014789,3,3,0,True
282000014803,4,4,0,True
282000014791,3,3,0,True
282000014792,3,3,0,True
282000014793,3,3,0,True
282000014794,3,3,0,True
282000014795,3,3,0,True
282000014796,3,3,0,True
282000014797,3,3,0,True
282000014798,3,3,0,True
282000014799,4,4,0,True
282000014800,3,3,0,True
282000014801,3,3,0,True
282000014802,3,3,0,True
282000014790,3,3,0,True
282000014656,3,3,0,True
282000014657,3,3,0,True
282000014658,3,3,0,True
282000014659,3,3,0,True
282000014660,3,3,0,True
282000014661,3,3,0,True
282000014662,3,3,0,True
282000014663,3,3,0,True
282000014664,3,3,0,True
282000014665,3,3,0,True
282000014666,3,3,0,True
282000014729,3,3,0,True
282000014668,3,3,0,True
282000014669,3,3,0,True
282000014670,3,3,0,True
282000014671,3,3,0,True
282000014672,3,3,0,True
282000014673,3,3,0,True
282000014674,3,3,0,True
282000014675,3,3,0,True
282000014676,3,3,0,True
282000014677,3,3,0,True
282000014678,3,3,0,True
282000014667,3,3,0,True
282000014631,3,3,0,True
282000014632,3,3,0,True
282000014633,3,3,0,True
282000014634,3,3,0,True
282000014635,3,3,0,True
282000014636,3,3,0,True
282000014637,3,3,0,True
282000014638,3,3,0,True
282000014639,3,3,0,True
282000014640,3,3,0,True
282000014641,3,3,0,True
282000014655,3,3,0,True
282000014643,3,3,0,True
282000014644,3,3,0,True
282000014645,3,3,0,True
282000014646,3,3,0,True
282000014647,3,3,0,True
282000014648,3,3,0,True
282000014649,3,3,0,True
282000014650,3,3,0,True
282000014651,3,3,0,True
282000014652,3,3,0,True
282000014653,3,3,0,True
282000014654,3,3,0,True
282000014642,3,3,0,True
282000014705,3,3,0,True
282000014706,3,3,0,True
282000014707,3,3,0,True
282000014708,3,3,0,True
282000014709,3,3,0,True
282000014710,3,3,0,True
282000014711,3,3,0,True
282000014712,3,3,0,True
282000014713,3,3,0,True
282000014714,3,3,0,True
282000014715,3,3,0,True
282000014679,3,3,0,True
282000014717,3,3,0,True
282000014718,3,3,0,True
282000014719,3,3,0,True
282000014720,3,3,0,True
282000014721,3,3,0,True
282000014722,3,3,0,True
282000014723,3,3,0,True
282000014724,3,3,0,True
282000014725,3,3,0,True
282000014726,3,3,0,True
282000014727,3,3,0,True
282000014728,3,3,0,True
282000014716,3,3,0,True
282000014680,3,3,0,True
282000014681,3,3,0,True
282000014682,3,3,0,True
282000014683,3,3,0,True
282000014684,3,3,0,True
282000014685,3,3,0,True
282000014686,3,3,0,True
282000014687,3,3,0,True
282000014688,3,3,0,True
282000014689,9,9,0,True
282000014690,3,3,0,True
282000014704,3,3,0,True
282000014692,3,3,0,True
282000014693,3,3,0,True
282000014694,3,3,0,True
282000014695,3,3,0,True
282000014696,3,3,0,True
282000014697,3,3,0,True
282000014698,4,4,0,True
282000014699,3,3,0,True
282000014700,3,3,0,True
282000014701,4,4,0,True
282000014702,4,4,0,True
282000014703,3,3,0,True
282000014691,3,3,0,True
284000157176,3,3,0,True
284000157177,3,3,0,True
284000157179,4,4,0,True
284000165173,3,3,0,True
284000180239,7,7,0,True
284000180240,8,8,0,True
284000180241,7,7,0,True
284000186497,3,3,0,True
284000213806,6,6,0,True
284000216144,6,6,0,True
284000221214,2,2,0,True
282000014828,3,3,0,True
284000238775,7,7,0,True
284000257756,5,5,0,True
284000259358,4,4,0,True
284000262697,4,4,0,True
284000262699,5,5,0,True
284000263797,2,2,0,True
284000267813,3,3,0,True
284000272653,2,2,0,True
284000272662,2,2,0,True
284000272769,2,2,0,True
284000272828,1,1,0,True
284000231437,2,2,0,True
283000072599,1,1,0,True
283000072600,1,1,0,True
283000072613,1,1,0,True
283000072614,1,1,0,True
283000072616,1,1,0,True
283000072632,1,1,0,True
283000072633,1,1,0,True
283000072642,1,1,0,True
283000072645,2,2,0,True
283000076483,5,5,0,True
283000084773,7,7,0,True
284000150232,4,4,0,True
283000088590,2,2,0,True
284000059467,6,6,0,True
284000061782,3,3,0,True
284000069707,3,3,0,True
284000082680,2,2,0,True
284000093576,5,5,0,True
284000106594,5,5,0,True
284000110851,5,5,0,True
284000113538,3,3,0,True
284000116042,4,4,0,True
284000122130,7,7,0,True
284000142472,3,3,0,True
283000084774,6,6,0,True
285000043100,5,5,0,True
285000045929,3,3,0,True
285000045930,4,4,0,True
285000045931,3,3,0,True
285000049692,2,2,0,True
285000049736,2,2,0,True
285000049737,2,2,0,True
286000014334,2,2,0,True
286000014335,2,2,0,True
286000014405,1,1,0,True
286000014751,2,2,0,True
284000272851,1,1,0,True
286000015094,2,2,0,True
286000015095,1,1,0,True
286000015198,2,2,0,True
286000015439,1,1,0,True
286000015837,1,1,0,True
286000015866,1,1,0,True
286000016003,1,1,0,True
286000016164,1,1,0,True
286000016375,2,2,0,True
286000016422,1,1,0,True
286000016423,1,1,0,True
286000016447,1,1,0,True
286000014963,1,1,0,True
284000272979,2,2,0,True
284000273023,1,1,0,True
284000273025,1,1,0,True
284000273063,1,1,0,True
284000273102,2,2,0,True
284000273172,5,5,0,True
284000273173,2,2,0,True
284000273177,2,2,0,True
284000273184,1,1,0,True
284000273189,2,2,0,True
284000273210,2,2,0,True
285000022301,6,6,0,True
285000013533,1,1,0,True
285000014402,1,1,0,True
285000014403,1,1,0,True
285000014640,1,1,0,True
285000014646,1,1,0,True
285000015170,1,1,0,True
285000015171,1,1,0,True
285000015492,2,2,0,True
285000015558,1,1,0,True
285000015706,1,1,0,True
285000015884,1,1,0,True
285000015934,1,1,0,True
285000009606,1,1,0,True
282000014854,3,3,0,True
282000014855,3,3,0,True
282000014856,3,3,0,True
282000014857,3,3,0,True
282000014858,3,3,0,True
282000014859,3,3,0,True
282000014860,3,3,0,True
282000014861,3,3,0,True
282000014862,3,3,0,True
282000014863,3,3,0,True
282000014864,3,3,0,True
283000072596,1,1,0,True
282000014866,3,3,0,True
282000014867,3,3,0,True
282000014868,3,3,0,True
282000014869,3,3,0,True
282000014870,3,3,0,True
282000014871,3,3,0,True
282000014872,3,3,0,True
282000014873,3,3,0,True
282000014874,3,3,0,True
282000014875,3,3,0,True
282000014876,3,3,0,True
282000014877,3,3,0,True
282000014865,3,3,0,True
282000014829,3,3,0,True
282000014830,3,3,0,True
282000014831,3,3,0,True
282000014832,3,3,0,True
282000014833,3,3,0,True
282000014834,3,3,0,True
282000014835,3,3,0,True
282000014836,3,3,0,True
282000014837,3,3,0,True
282000014838,3,3,0,True
282000014839,3,3,0,True
282000014853,3,3,0,True
282000014841,3,3,0,True
282000014842,3,3,0,True
282000014843,3,3,0,True
282000014844,3,3,0,True
282000014845,3,3,0,True
282000014846,3,3,0,True
282000014847,3,3,0,True
282000014848,3,3,0,True
282000014849,3,3,0,True
282000014850,3,3,0,True
282000014851,3,3,0,True
282000014852,3,3,0,True
282000014840,3,3,0,True
282000014904,3,3,0,True
282000014905,3,3,0,True
282000014906,3,3,0,True
282000014907,3,3,0,True
282000014908,3,3,0,True
282000014909,3,3,0,True
282000014910,3,3,0,True
282000014911,3,3,0,True
282000014912,3,3,0,True
282000014913,3,3,0,True
282000014914,30,30,0,True
282000014878,3,3,0,True
282000014916,3,3,0,True
282000014917,3,3,0,True
282000014918,3,3,0,True
282000014919,3,3,0,True
282000014920,3,3,0,True
282000014921,3,3,0,True
282000014922,3,3,0,True
283000072581,1,1,0,True
283000072585,1,1,0,True
283000072588,1,1,0,True
283000072594,1,1,0,True
283000072595,1,1,0,True
282000014915,3,3,0,True
282000014879,3,3,0,True
282000014880,3,3,0,True
282000014881,3,3,0,True
282000014882,3,3,0,True
282000014883,4,4,0,True
282000014884,4,4,0,True
282000014885,4,4,0,True
282000014886,3,3,0,True
282000014887,4,4,0,True
282000014888,4,4,0,True
282000014889,3,3,0,True
282000014903,3,3,0,True
282000014891,4,4,0,True
282000014892,4,4,0,True
282000014893,3,3,0,True
282000014894,3,3,0,True
282000014895,3,3,0,True
282000014896,3,3,0,True
282000014897,3,3,0,True
282000014898,4,4,0,True
282000014899,3,3,0,True
282000014900,3,3,0,True
282000014901,3,3,0,True
282000014902,3,3,0,True
282000014890,4,4,0,True
294000244864,4,4,0,True
294000247258,6,6,0,True
294000253515,3,3,0,True
294000253517,3,3,0,True
294000254750,3,3,0,True
294000256247,7,7,0,True
294000256248,7,7,0,True
294000267334,3,3,0,True
294000268244,4,4,0,True
294000268739,2,2,0,True
294000273626,3,3,0,True
293000013934,3,3,0,True
295000073763,4,4,0,True
295000074147,3,3,0,True
295000074242,6,6,0,True
295000083769,3,3,0,True
295000087785,2,2,0,True
296000011830,1,1,0,True
296000012507,1,1,0,True
296000017291,3,3,0,True
296000018080,7,7,0,True
296000026074,5,5,0,True
296000031037,5,5,0,True
295000069732,1,1,0,True
294000030349,2,2,0,True
294000032626,2,2,0,True
294000032852,8,8,0,True
294000061216,6,6,0,True
294000080132,6,6,0,True
294000087100,3,3,0,True
294000105019,8,8,0,True
294000107164,6,6,0,True
294000120380,7,7,0,True
294000141055,6,6,0,True
294000160686,6,6,0,True
294000241785,3,3,0,True
294000166678,3,3,0,True
294000172904,2,2,0,True
294000176128,4,4,0,True
294000178285,4,4,0,True
294000180483,6,6,0,True
294000181751,4,4,0,True
294000183940,3,3,0,True
294000188300,4,4,0,True
294000198380,5,5,0,True
294000205767,3,3,0,True
294000219502,4,4,0,True
294000223896,2,2,0,True
294000164497,3,3,0,True
296000181184,3,3,0,True
296000186221,5,5,0,True
296000192989,4,4,0,True
296000194338,4,4,0,True
296000198989,6,6,0,True
296000202201,6,6,0,True
296000202202,7,7,0,True
296000204133,6,6,0,True
296000206903,2,2,0,True
296000206904,2,2,0,True
296000212016,3,3,0,True
296000038276,1,1,0,True
296000215307,2,2,0,True
296000217178,3,3,0,True
296000222071,7,7,0,True
296000225572,2,2,0,True
296000229319,5,5,0,True
296000229550,5,5,0,True
296000239521,4,4,0,True
296000240081,2,2,0,True
296000250518,5,5,0,True
296000252300,5,5,0,True
296000253650,3,3,0,True
296000254962,3,3,0,True
296000212481,4,4,0,True
296000042952,2,2,0,True
296000043114,3,3,0,True
296000043819,3,3,0,True
296000046639,6,6,0,True
296000048832,2,2,0,True
296000059058,3,3,0,True
296000065405,2,2,0,True
296000083326,2,2,0,True
296000087925,4,4,0,True
296000102186,3,3,0,True
296000110446,4,4,0,True
296000169883,3,3,0,True
296000117546,3,3,0,True
296000122633,5,5,0,True
296000128231,5,5,0,True
296000128232,6,6,0,True
296000130070,2,2,0,True
296000132284,5,5,0,True
296000137086,3,3,0,True
296000138089,4,4,0,True
296000149657,4,4,0,True
296000157951,2,2,0,True
296000159551,7,7,0,True
296000169754,6,6,0,True
296000111543,3,3,0,True
293000014357,3,3,0,True
293000014358,3,3,0,True
293000014359,3,3,0,True
293000014360,3,3,0,True
293000014361,3,3,0,True
293000014362,4,4,0,True
293000014363,3,3,0,True
293000014364,3,3,0,True
293000014365,3,3,0,True
293000014366,3,3,0,True
293000014367,3,3,0,True
294000026192,3,3,0,True
293000014369,4,4,0,True
293000014370,3,3,0,True
293000014371,3,3,0,True
293000014372,3,3,0,True
293000014373,3,3,0,True
293000014374,4,4,0,True
293000014375,4,4,0,True
293000014376,4,4,0,True
293000014377,3,3,0,True
293000014378,4,4,0,True
293000014379,4,4,0,True
293000014368,3,3,0,True
293000014332,3,3,0,True
293000014333,3,3,0,True
293000014334,3,3,0,True
293000014335,3,3,0,True
293000014336,3,3,0,True
293000014337,3,3,0,True
293000014338,3,3,0,True
293000014339,3,3,0,True
293000014340,3,3,0,True
293000014341,3,3,0,True
293000014342,3,3,0,True
293000014356,3,3,0,True
293000014344,3,3,0,True
293000014345,3,3,0,True
293000014346,3,3,0,True
293000014347,3,3,0,True
293000014348,3,3,0,True
293000014349,3,3,0,True
293000014350,3,3,0,True
293000014351,3,3,0,True
293000014352,3,3,0,True
293000014353,3,3,0,True
293000014354,3,3,0,True
293000014355,3,3,0,True
293000014343,3,3,0,True
293000014407,3,3,0,True
293000014408,3,3,0,True
293000014409,3,3,0,True
293000014410,3,3,0,True
293000014411,3,3,0,True
293000014412,3,3,0,True
293000014413,3,3,0,True
293000014414,3,3,0,True
293000014415,3,3,0,True
293000014416,3,3,0,True
293000014417,3,3,0,True
293000014380,3,3,0,True
294000013598,1,1,0,True
294000013599,1,1,0,True
294000013600,1,1,0,True
294000013601,1,1,0,True
294000013602,1,1,0,True
294000013603,1,1,0,True
294000013606,1,1,0,True
294000013607,1,1,0,True
294000013618,1,1,0,True
294000013619,1,1,0,True
294000013620,1,1,0,True
294000013621,1,1,0,True
294000011568,2,2,0,True
293000014381,3,3,0,True
293000014382,4,4,0,True
293000014383,3,3,0,True
293000014384,3,3,0,True
293000014385,3,3,0,True
293000014386,3,3,0,True
293000014387,3,3,0,True
293000014388,3,3,0,True
293000014389,3,3,0,True
293000014391,4,4,0,True
293000014392,3,3,0,True
293000014406,3,3,0,True
293000014394,3,3,0,True
293000014395,3,3,0,True
293000014396,3,3,0,True
293000014397,3,3,0,True
293000014398,3,3,0,True
293000014399,3,3,0,True
293000014400,3,3,0,True
293000014401,3,3,0,True
293000014402,3,3,0,True
293000014403,3,3,0,True
293000014404,3,3,0,True
293000014405,3,3,0,True
293000014393,3,3,0,True
710000030891,1,1,0,True
710000030908,2,2,0,True
710000030926,1,1,0,True
710000030943,1,1,0,True
710000030944,1,1,0,True
710000030955,1,1,0,True
710000030963,1,1,0,True
710000030971,1,1,0,True
710000030973,1,1,0,True
710000030977,1,1,0,True
710000030978,1,1,0,True
296000258247,5,5,0,True
710000030980,1,1,0,True
710000030981,1,1,0,True
710000030983,1,1,0,True
710000030986,4,4,0,True
710000030994,1,1,0,True
710000030999,3,3,0,True
710000031000,1,1,0,True
710000031003,1,1,0,True
710000031004,1,1,0,True
710000031005,1,1,0,True
710000031007,1,1,0,True
710000030979,6,6,0,True
710000029960,6,6,0,True
710000029980,1,1,0,True
710000030021,1,1,0,True
710000030024,1,1,0,True
710000030035,1,1,0,True
710000030260,5,5,0,True
710000030762,1,1,0,True
710000030771,3,3,0,True
710000030772,1,1,0,True
710000030775,1,1,0,True
710000030776,1,1,0,True
710000030887,1,1,0,True
710000030783,1,1,0,True
710000030817,1,1,0,True
710000030823,1,1,0,True
710000030827,1,1,0,True
710000030832,1,1,0,True
710000030834,1,1,0,True
710000030842,1,1,0,True
710000030847,1,1,0,True
710000030848,1,1,0,True
710000030861,1,1,0,True
710000030871,1,1,0,True
710000030872,1,1,0,True
710000030777,1,1,0,True
000915007052,1,1,0,True
000915007053,1,1,0,True
000915007054,1,1,0,True
000925723388,1,1,0,True
000925723966,1,1,0,True
000925724749,1,1,0,True
000925726479,1,1,0,True
000925726792,1,1,0,True
000900107032,2,2,0,True
000900107030,3,3,0,True
710000031077,6,6,0,True
710000031012,1,1,0,True
710000031079,4,4,0,True
710000031080,4,4,0,True
710000031081,6,6,0,True
710000031082,3,3,0,True
710000031083,1,1,0,True
710000031084,5,5,0,True
710000031085,5,5,0,True
710000031086,5,5,0,True
710000031087,6,6,0,True
710000031088,4,4,0,True
710000031089,6,6,0,True
710000031090,6,6,0,True
710000031078,6,6,0,True
710000031014,1,1,0,True
710000031019,1,1,0,True
710000031020,1,1,0,True
710000031022,1,1,0,True
710000031023,1,1,0,True
710000031038,1,1,0,True
710000031053,1,1,0,True
710000031057,5,5,0,True
710000031058,3,3,0,True
710000031059,2,2,0,True
710000031060,4,4,0,True
000915007051,1,1,0,True
710000031062,3,3,0,True
710000031063,6,6,0,True
710000031071,4,4,0,True
710000031072,4,4,0,True
710000031073,3,3,0,True
710000031075,6,6,0,True
000900107027,1,1,0,True
000910007100,1,1,0,True
000910007101,1,1,0,True
000910007102,1,1,0,True
000915007040,1,1,0,True
000915007050,2,2,0,True
710000031061,3,3,0,True
298000040590,2,2,0,True
299000012735,4,4,0,True
299000012834,3,3,0,True
299000016721,3,3,0,True
299000018812,2,2,0,True
510000000770,1,1,0,True
550000000500,1,1,0,True
550000000501,1,1,0,True
550000000502,1,1,0,True
550000000503,1,1,0,True
580000000722,1,1,0,True
710000029959,1,1,0,True
710000012455,1,1,0,True
710000012638,1,1,0,True
710000012763,1,1,0,True
710000012895,1,1,0,True
710000012937,1,1,0,True
710000012971,1,1,0,True
710000013094,1,1,0,True
710000013179,1,1,0,True
710000013255,1,1,0,True
710000013337,1,1,0,True
710000013347,1,1,0,True
710000013932,1,1,0,True
580000000723,1,1,0,True
296000277923,4,4,0,True
296000281744,7,7,0,True
296000287996,6,6,0,True
296000294500,2,2,0,True
296000294537,1,1,0,True
296000294538,1,1,0,True
296000294539,1,1,0,True
296000294550,1,1,0,True
296000294551,2,2,0,True
298000014307,6,6,0,True
298000014308,3,3,0,True
298000033583,6,6,0,True
298000014452,2,2,0,True
298000014453,2,2,0,True
298000014455,2,2,0,True
298000015074,3,3,0,True
298000015190,2,2,0,True
298000015265,4,4,0,True
298000015266,6,6,0,True
298000021108,6,6,0,True
298000030746,3,3,0,True
298000033118,7,7,0,True
298000033119,2,2,0,True
298000033121,7,7,0,True
298000014311,6,6,0,True
710000027014,1,1,0,True
710000027106,1,1,0,True
710000027155,1,1,0,True
710000027289,1,1,0,True
710000027377,2,2,0,True
710000027952,6,6,0,True
710000028173,1,1,0,True
710000028242,1,1,0,True
710000028245,1,1,0,True
710000028532,3,3,0,True
710000029004,6,6,0,True
710000014889,1,1,0,True
710000029114,3,3,0,True
710000029195,1,1,0,True
710000029201,1,1,0,True
710000029264,3,3,0,True
710000029330,1,1,0,True
710000029588,1,1,0,True
710000029889,1,1,0,True
710000029896,1,1,0,True
710000029943,1,1,0,True
710000029946,2,2,0,True
710000029947,1,1,0,True
710000029952,1,1,0,True
710000029016,4,4,0,True
710000015845,6,6,0,True
710000015859,6,6,0,True
710000015910,1,1,0,True
710000016086,1,1,0,True
710000016193,8,8,0,True
710000017536,1,1,0,True
710000017997,4,4,0,True
710000018178,1,1,0,True
710000018974,1,1,0,True
710000019578,4,4,0,True
710000019691,3,3,0,True
710000026743,1,1,0,True
710000021189,1,1,0,True
710000021198,1,1,0,True
710000021518,1,1,0,True
710000022508,4,4,0,True
710000022579,1,1,0,True
710000023194,1,1,0,True
710000023759,3,3,0,True
710000024051,8,8,0,True
710000024285,1,1,0,True
710000024559,1,1,0,True
710000024891,1,1,0,True
710000024892,1,1,0,True
710000020357,1,1,0,True
293000014059,3,3,0,True
293000014060,3,3,0,True
293000014061,3,3,0,True
293000014062,3,3,0,True
293000014063,3,3,0,True
293000014064,3,3,0,True
293000014065,3,3,0,True
293000014066,3,3,0,True
293000014067,3,3,0,True
293000014068,3,3,0,True
293000014069,3,3,0,True
293000014331,3,3,0,True
293000014071,3,3,0,True
293000014072,3,3,0,True
293000014073,3,3,0,True
293000014074,3,3,0,True
293000014075,3,3,0,True
293000014076,3,3,0,True
293000014077,3,3,0,True
293000014078,3,3,0,True
293000014079,3,3,0,True
293000014080,3,3,0,True
293000014081,3,3,0,True
293000014070,3,3,0,True
293000014034,3,3,0,True
293000014035,3,3,0,True
293000014036,3,3,0,True
293000014037,3,3,0,True
293000014038,3,3,0,True
293000014039,3,3,0,True
293000014040,3,3,0,True
293000014041,3,3,0,True
293000014042,3,3,0,True
293000014043,3,3,0,True
293000014044,3,3,0,True
293000014058,3,3,0,True
293000014046,3,3,0,True
293000014047,3,3,0,True
293000014048,3,3,0,True
293000014049,3,3,0,True
293000014050,3,3,0,True
293000014051,3,3,0,True
293000014052,3,3,0,True
293000014053,3,3,0,True
293000014054,3,3,0,True
293000014055,3,3,0,True
293000014056,3,3,0,True
293000014057,3,3,0,True
293000014045,3,3,0,True
293000014108,3,3,0,True
293000014109,3,3,0,True
293000014110,3,3,0,True
293000014111,3,3,0,True
293000014112,3,3,0,True
293000014113,3,3,0,True
293000014114,3,3,0,True
293000014115,3,3,0,True
293000014116,3,3,0,True
293000014117,3,3,0,True
293000014118,3,3,0,True
293000014082,3,3,0,True
293000014120,3,3,0,True
293000014121,3,3,0,True
293000014122,3,3,0,True
293000014123,3,3,0,True
293000014124,3,3,0,True
293000014125,3,3,0,True
293000014126,3,3,0,True
293000014127,3,3,0,True
293000014128,3,3,0,True
293000014129,3,3,0,True
293000014130,4,4,0,True
293000014131,4,4,0,True
293000014119,3,3,0,True
293000014083,3,3,0,True
293000014084,3,3,0,True
293000014085,3,3,0,True
293000014086,3,3,0,True
293000014087,3,3,0,True
293000014088,3,3,0,True
293000014089,3,3,0,True
293000014090,3,3,0,True
293000014091,3,3,0,True
293000014092,3,3,0,True
293000014093,4,4,0,True
293000014107,3,3,0,True
293000014095,3,3,0,True
293000014096,3,3,0,True
293000014097,3,3,0,True
293000014098,3,3,0,True
293000014099,3,3,0,True
293000014100,3,3,0,True
